X;mesto;rbd;HousMembers;Age;NumbRooms;FloorSpace;Conso;ElecYN;Heating;LaveLinge;Clim;LaveVaisselle;Frigo;Freezer;Micronde;Aspirateur;TV;PC;income;Statut;Urban;Loc1;Loc2;Loc3;Loc4;Loc5;Loc6
70024;591;1;7;37;6;80;4001;Yes;0;1;0;0;1;2;0;1;2;0;43083;1;0;0;0;0;0;0;1
70025;591;1;7;37;6;80;4001;Yes;0;1;0;0;1;2;0;1;2;0;43083;0;0;0;0;0;0;0;1
70073;591;2;2;32;3;40;501;Yes;0;0;0;0;1;1;0;0;1;0;10409;0;0;0;0;0;0;0;1
70074;591;2;2;32;3;40;501;Yes;0;0;0;0;1;1;0;0;1;0;10409;1;0;0;0;0;0;0;1
70077;591;3;5;32;6;85;1001;Yes;0;1;0;0;1;2;0;1;2;0;27643;0;0;0;0;0;0;0;1
70078;591;3;5;32;6;85;1001;Yes;0;1;0;0;1;2;0;1;2;0;27643;1;0;0;0;0;0;0;1
70081;591;3;5;32;6;85;1001;Yes;0;1;0;0;1;2;0;1;2;0;27643;0;0;0;0;0;0;0;1
70102;591;4;2;2;2;40;561;Yes;0;1;0;0;1;1;0;1;1;0;19718;0;0;0;0;0;0;0;1
70108;591;5;6;39;3;86;501;Yes;0;1;0;0;1;1;0;1;1;0;39174;0;0;0;0;0;0;0;1
70110;591;5;6;39;3;86;501;Yes;0;1;0;0;1;1;0;1;1;0;39174;1;0;0;0;0;0;0;1
70143;591;7;5;42;2;30;501;Yes;0;1;0;0;0;1;0;1;1;0;9457;0;0;0;0;0;0;0;1
70144;591;7;5;42;2;30;501;Yes;0;1;0;0;0;1;0;1;1;0;9457;0;0;0;0;0;0;0;1
70145;591;7;5;42;2;30;501;Yes;0;1;0;0;0;1;0;1;1;0;9457;1;0;0;0;0;0;0;1
70168;591;8;4;32;6;120;501;Yes;0;1;0;0;1;1;0;1;1;0;33534;1;0;0;0;0;0;0;1
70184;591;9;4;34;3;80;861;Yes;0;1;0;0;1;1;0;1;1;0;12901;0;0;0;0;0;0;0;1
70200;592;1;2;38;2;30;201;Yes;0;0;0;0;1;1;0;0;1;0;11022;0;0;0;0;0;0;0;1
70205;592;11;2;14;4;160;501;Yes;1;0;0;0;1;0;0;0;1;0;11656;1;0;0;0;0;0;0;1
70210;592;3;2;37;3;43;321;Yes;0;1;0;0;1;1;0;1;1;0;24043;0;0;0;0;0;0;0;1
70215;592;4;5;42;3;55;801;Yes;0;1;0;0;1;1;0;1;1;0;20205;0;0;0;0;0;0;0;1
70217;592;4;5;42;3;55;801;Yes;0;1;0;0;1;1;0;1;1;0;20205;1;0;0;0;0;0;0;1
70239;592;5;2;33;3;50;401;Yes;0;0;0;0;1;1;0;1;0;0;28879;0;0;0;0;0;0;0;1
70243;592;6;4;27;3;60;801;Yes;0;1;0;0;1;1;0;1;1;0;22632;1;0;0;0;0;0;0;1
70260;592;7;3;40;3;55;601;Yes;0;1;0;0;1;1;0;1;1;0;18271;1;0;0;0;0;0;0;1
70269;592;9;2;32;4;70;301;Yes;0;1;0;0;1;1;0;0;1;0;26769;0;0;0;0;0;0;0;1
70273;593;1;3;32;2;30;301;Yes;0;1;0;0;0;0;0;1;1;0;7770;0;1;0;0;0;0;0;1
70285;593;10;5;13;3;50;1201;Yes;0;1;0;0;1;1;0;1;1;0;18030;1;1;0;0;0;0;0;1
70308;593;2;2;102;2;12;151;Yes;0;0;0;0;1;1;0;0;1;0;7571;0;1;0;0;0;0;0;1
70312;593;3;2;37;3;50;301;Yes;0;1;0;0;0;0;0;1;1;0;13573;1;1;0;0;0;0;0;1
70316;593;4;3;42;2;20;501;Yes;0;1;0;0;1;1;0;1;1;0;10058;1;1;0;0;0;0;0;1
70325;593;5;1;62;2;25;151;Yes;0;0;0;0;1;0;0;1;1;0;2324;0;1;0;0;0;0;0;1
70331;593;7;3;40;4;70;1001;Yes;0;0;0;0;1;1;0;1;1;0;10924;0;1;0;0;0;0;0;1
70344;593;9;3;42;3;60;1001;Yes;0;1;0;0;1;1;0;1;1;0;11054;1;1;0;0;0;0;0;1
70363;594;2;4;12;6;100;901;Yes;0;1;0;0;1;1;0;1;1;0;21546;1;0;0;0;0;0;0;1
70383;594;4;3;43;4;60;601;Yes;0;0;0;0;1;1;0;1;1;0;23312;1;0;0;0;0;0;0;1
70391;594;6;5;37;3;70;1601;Yes;0;1;0;0;1;1;0;1;1;0;42446;0;0;0;0;0;0;0;1
70392;594;6;5;37;3;70;1601;Yes;0;1;0;0;1;1;0;1;1;0;42446;1;0;0;0;0;0;0;1
70416;594;7;3;67;3;40;201;Yes;0;0;0;0;1;1;0;0;1;0;21698;0;0;0;0;0;0;0;1
70425;594;8;2;63;4;60;301;Yes;0;0;0;0;1;1;0;1;1;0;14849;0;0;0;0;0;0;0;1
70432;595;11;5;30;3;50;501;Yes;0;0;0;0;1;1;0;0;0;0;12372;1;0;0;0;0;0;0;1
70460;595;2;6;19;2;24;351;Yes;0;0;0;0;1;1;0;0;1;0;24084;1;0;0;0;0;0;0;1
70496;595;4;4;47;2;32;401;Yes;0;1;0;0;1;1;0;0;1;0;13858;1;0;0;0;0;0;0;1
70497;595;4;4;47;2;32;401;Yes;0;1;0;0;1;1;0;0;1;0;13858;0;0;0;0;0;0;0;1
70518;595;7;2;36;3;60;1501;Yes;0;1;0;0;1;1;0;1;1;0;7805;0;0;0;0;0;0;0;1
70522;595;8;3;40;2;40;401;Yes;0;0;0;0;1;1;0;0;1;0;21644;0;0;0;0;0;0;0;1
70523;595;8;3;40;2;40;401;Yes;0;0;0;0;1;1;0;0;1;0;21644;1;0;0;0;0;0;0;1
70534;596;10;7;32;4;80;4501;Yes;0;1;0;0;1;1;0;1;1;0;41277;0;0;0;0;0;0;0;1
70582;596;11;2;22;2;70;401;Yes;0;0;0;0;0;0;0;0;1;0;12157;1;0;0;0;0;0;0;1
70583;596;11;2;22;2;70;401;Yes;0;0;0;0;0;0;0;0;1;0;12157;0;0;0;0;0;0;0;1
70586;596;2;5;13;4;80;501;Yes;0;0;0;0;1;1;0;0;1;0;23446;1;0;0;0;0;0;0;1
70589;596;2;5;13;4;80;501;Yes;0;0;0;0;1;1;0;0;1;0;23446;0;0;0;0;0;0;0;1
70616;596;4;6;32;3;60;4001;Yes;0;1;0;0;2;2;0;1;2;0;28405;1;0;0;0;0;0;0;1
70617;596;4;6;32;3;60;4001;Yes;0;1;0;0;2;2;0;1;2;0;28405;0;0;0;0;0;0;0;1
70653;596;5;5;52;3;48;4001;Yes;0;1;0;0;1;1;0;1;1;0;12601;0;0;0;0;0;0;0;1
70654;596;5;5;52;3;48;4001;Yes;0;1;0;0;1;1;0;1;1;0;12601;1;0;0;0;0;0;0;1
70676;596;6;2;40;3;40;151;Yes;0;0;0;0;0;0;0;0;1;0;14512;0;0;0;0;0;0;0;1
70680;596;7;1;32;2;38;151;Yes;0;0;0;0;1;0;0;0;1;0;3737;0;0;0;0;0;0;0;1
70682;596;8;5;52;3;48;3001;Yes;0;0;0;0;1;1;0;0;1;0;26067;0;0;0;0;0;0;0;1
70707;596;9;4;17;3;40;3001;Yes;0;0;0;0;1;1;0;0;1;0;19519;0;0;0;0;0;0;0;1
70709;596;9;4;17;3;40;3001;Yes;0;0;0;0;1;1;0;0;1;0;19519;0;0;0;0;0;0;0;1
70724;597;1;4;11;3;100;501;Yes;0;1;0;0;1;1;0;1;2;0;2563;1;1;0;0;0;0;0;1
70739;597;10;6;17;2;84;501;Yes;0;1;0;0;1;1;0;2;2;0;16221;1;1;0;0;0;0;0;1
70776;597;11;6;18;3;100;4001;Yes;1;1;0;0;2;2;0;2;2;0;41162;1;1;0;0;0;0;0;1
70812;597;2;4;21;3;120;501;Yes;0;1;0;0;1;1;0;2;2;0;19240;1;1;0;0;0;0;0;1
70826;597;3;5;25;4;90;1501;Yes;1;1;0;0;1;1;0;1;1;0;27610;0;1;0;0;0;0;0;1
70828;597;3;5;25;4;90;1501;Yes;1;1;0;0;1;1;0;1;1;0;27610;1;1;0;0;0;0;0;1
70852;597;4;4;24;2;90;701;Yes;0;1;0;0;1;1;0;2;2;0;30318;1;1;0;0;0;0;0;1
70868;597;5;3;20;3;80;1001;Yes;0;1;0;0;1;0;0;1;1;0;24409;1;1;0;0;0;0;0;1
70876;597;6;5;23;3;70;601;Yes;0;1;0;0;1;1;0;1;1;0;22725;0;1;0;0;0;0;0;1
70878;597;6;5;23;3;70;601;Yes;0;1;0;0;1;1;0;1;1;0;22725;1;1;0;0;0;0;0;1
70902;597;7;4;23;2;90;1001;Yes;0;1;0;0;1;1;0;2;2;0;18539;1;1;0;0;0;0;0;1
70917;597;8;3;21;2;50;501;Yes;1;0;0;0;1;1;0;1;1;0;13903;1;1;0;0;0;0;0;1
70926;597;9;2;22;2;90;1501;Yes;1;1;0;0;1;1;0;1;1;0;16474;1;1;0;0;0;0;0;1
70930;598;1;1;82;2;30;1001;Yes;0;0;0;1;0;0;0;0;1;0;33654;0;0;0;0;0;0;0;1
70932;598;10;2;79;2;70;181;Yes;0;1;0;0;1;1;0;1;1;0;27966;0;0;0;0;0;0;0;1
70937;598;11;5;71;2;80;501;Yes;0;1;0;0;1;1;0;1;1;0;38555;1;0;0;0;0;0;0;1
70960;598;2;2;42;2;56;401;Yes;0;1;0;0;1;1;0;0;1;0;27635;1;0;0;0;0;0;0;1
70961;598;2;2;42;2;56;401;Yes;0;1;0;0;1;1;0;0;1;0;27635;0;0;0;0;0;0;0;1
70964;598;3;6;37;4;100;651;Yes;0;1;0;0;1;1;0;1;1;0;74306;1;0;0;0;0;0;0;1
70965;598;3;6;37;4;100;651;Yes;0;1;0;0;1;1;0;1;1;0;74306;0;0;0;0;0;0;0;1
71000;598;4;1;81;1;9;301;Yes;0;0;0;0;1;1;0;1;1;0;15922;1;0;0;0;0;0;0;1
71001;598;5;2;65;3;56;401;Yes;0;1;0;0;1;1;0;1;1;0;67207;0;0;0;0;0;0;0;1
71005;598;6;1;71;1;45;201;Yes;0;0;0;0;1;0;0;1;1;0;12285;1;0;0;0;0;0;0;1
71007;598;7;4;22;2;60;401;Yes;0;1;0;0;1;1;0;1;1;0;13169;1;0;0;0;0;0;0;1
71008;598;7;4;22;2;60;401;Yes;0;1;0;0;1;1;0;1;1;0;13169;0;0;0;0;0;0;0;1
71022;598;8;2;47;2;36;201;Yes;0;0;0;0;1;1;0;0;1;0;34613;0;0;0;0;0;0;0;1
71026;598;9;1;81;3;60;101;Yes;0;0;0;0;1;1;0;0;1;0;29609;0;0;0;0;0;0;0;1
71027;599;1;5;20;1;36;501;Yes;0;1;0;0;1;1;0;1;1;0;10192;1;1;0;0;0;0;0;1
71054;599;10;3;35;2;75;3001;Yes;0;1;0;0;1;1;0;1;1;0;19087;1;1;0;0;0;0;0;1
71063;599;11;4;22;4;80;701;Yes;0;1;0;0;1;1;0;1;1;0;9125;1;1;0;0;0;0;0;1
71078;599;2;4;22;4;100;1401;Yes;0;1;0;0;1;1;0;1;1;0;16666;1;1;0;0;0;0;0;1
71093;599;3;4;25;4;70;2801;Yes;0;1;0;0;1;1;0;1;1;0;24484;1;1;0;0;0;0;0;1
71109;599;4;1;41;1;16;104;Yes;0;1;0;0;1;0;0;1;1;0;2228;1;1;0;0;0;0;0;1
71113;599;5;4;23;3;52;701;Yes;0;1;0;0;1;1;0;1;1;0;13670;1;1;0;0;0;0;0;1
71130;599;6;6;35;4;87;701;Yes;0;1;0;0;1;1;0;1;1;0;59950;1;1;0;0;0;0;0;1
71162;599;7;2;34;3;70;701;Yes;0;1;0;0;1;1;0;1;1;1;20955;1;1;0;0;0;0;0;1
71171;599;9;5;35;3;60;1501;Yes;0;1;0;0;1;1;0;1;1;0;27916;1;1;0;0;0;0;0;1
71197;6;1;4;12;2;60;1201;Yes;0;1;0;0;1;1;0;1;2;1;24334;1;1;0;0;0;0;0;1
71211;6;2;2;12;2;60;1001;Yes;0;1;0;1;0;0;0;1;1;0;23439;1;1;0;0;0;0;0;1
71216;6;3;4;12;3;70;901;Yes;0;1;0;0;1;0;0;1;1;0;10894;1;1;0;0;0;0;0;1
71232;6;4;2;66;1;20;601;Yes;0;1;0;0;1;0;0;0;1;0;21087;0;1;0;0;0;0;0;1
71235;6;5;5;72;3;60;1301;Yes;1;1;0;0;1;1;0;1;1;0;20781;1;1;0;0;0;0;0;1
71262;6;6;4;26;2;76;1801;Yes;1;1;1;1;1;1;1;1;2;1;15741;1;1;0;0;0;0;0;1
71276;6;7;1;12;2;60;981;Yes;0;1;0;0;1;1;1;1;1;0;17456;1;1;0;0;0;0;0;1
71280;60;1;4;34;1;36;601;Yes;0;1;0;0;0;0;0;1;1;1;46658;1;1;0;0;0;0;0;1
71295;600;1;3;42;3;65;1001;Yes;0;1;0;0;1;1;0;1;1;0;13372;1;1;0;0;0;0;0;1
71305;600;10;3;62;2;45;301;Yes;1;1;0;0;1;1;0;1;1;0;19649;1;1;0;0;0;0;0;1
71318;600;2;5;72;3;55;1001;Yes;0;1;0;0;1;1;0;1;1;0;24051;0;1;0;0;0;0;0;1
71319;600;2;5;72;3;55;1001;Yes;0;1;0;0;1;1;0;1;1;0;24051;1;1;0;0;0;0;0;1
71342;600;3;3;32;3;58;801;Yes;0;1;0;0;1;1;0;1;1;0;13028;1;1;0;0;0;0;0;1
71351;600;4;4;32;4;85;1501;Yes;0;1;0;0;1;1;0;1;1;0;31448;1;1;0;0;0;0;0;1
71368;600;5;4;42;3;55;1001;Yes;0;1;0;0;1;1;0;1;1;0;22800;1;1;0;0;0;0;0;1
71384;600;6;4;36;3;60;801;Yes;0;1;0;0;1;1;0;1;1;0;11674;1;1;0;0;0;0;0;1
71399;600;7;2;30;3;56;501;Yes;0;1;0;0;1;1;0;1;1;0;8870;1;1;0;0;0;0;0;1
71403;600;8;6;27;3;70;1201;Yes;0;1;0;0;1;1;0;1;1;0;21553;1;1;0;0;0;0;0;1
71439;600;9;4;72;3;53;1501;Yes;1;1;0;0;1;1;0;1;1;0;24265;1;1;0;0;0;0;0;1
71456;601;1;5;33;2;62;1001;Yes;0;1;0;0;1;1;0;1;1;0;23067;1;1;0;0;0;0;0;1
71480;601;10;4;35;3;50;1001;Yes;0;1;0;0;1;1;0;1;1;0;26719;1;1;0;0;0;0;0;1
71497;601;11;3;34;3;64;601;Yes;0;1;0;0;1;1;0;1;1;0;24830;1;1;0;0;0;0;0;1
71505;601;2;6;35;2;42;1501;Yes;1;1;0;0;1;1;0;1;1;0;66394;1;1;0;0;0;0;0;1
71509;601;2;6;35;2;42;1501;Yes;1;1;0;0;1;1;0;1;1;0;66394;0;1;0;0;0;0;0;1
71546;601;4;5;35;3;62;2501;Yes;0;1;0;1;1;1;1;1;1;1;34982;1;1;0;0;0;0;0;1
71571;601;5;4;32;2;40;1001;Yes;1;1;0;0;1;1;0;1;1;0;19456;1;1;0;0;0;0;0;1
71586;601;6;3;33;2;42;401;Yes;0;1;0;0;1;1;0;1;1;0;11782;1;1;0;0;0;0;0;1
71600;601;8;4;42;2;43;1501;Yes;1;1;0;0;1;1;0;1;1;1;29344;1;1;0;0;0;0;0;1
71620;602;1;5;25;4;86;2001;Yes;0;1;0;0;1;1;0;1;2;0;24851;1;1;0;0;0;0;0;1
71644;602;10;4;14;3;80;851;Yes;0;1;0;0;1;1;0;1;1;0;23796;1;1;0;0;0;0;0;1
71647;602;10;4;14;3;80;851;Yes;0;1;0;0;1;1;0;1;1;0;23796;0;1;0;0;0;0;0;1
71661;602;11;4;28;2;50;501;Yes;0;1;0;0;1;1;0;1;2;0;8606;1;1;0;0;0;0;0;1
71677;602;2;6;32;6;90;1101;Yes;0;1;0;0;1;1;0;1;1;0;23586;1;1;0;0;0;0;0;1
71712;602;3;5;32;5;120;3001;Yes;0;1;0;0;1;1;1;1;1;0;18684;1;1;0;0;0;0;0;1
71740;602;5;4;48;1;40;1501;Yes;0;1;0;0;1;1;0;1;2;0;23037;1;1;0;0;0;0;0;1
71762;602;8;4;27;3;60;701;Yes;0;1;0;0;1;1;0;1;1;0;15385;1;1;0;0;0;0;0;1
71787;603;1;3;70;2;32;201;Yes;0;0;0;0;1;1;0;0;1;0;21291;1;1;0;0;0;0;0;1
71796;603;10;4;26;2;60;601;Yes;0;0;0;0;1;0;0;1;1;0;19573;0;1;0;0;0;0;0;1
71813;603;11;5;13;5;80;301;Yes;0;1;0;0;1;1;0;1;1;0;29638;1;1;0;0;0;0;0;1
71838;603;2;4;34;2;80;201;Yes;0;0;0;0;1;1;0;1;1;0;14634;1;1;0;0;0;0;0;1
71853;603;3;3;36;2;30;801;Yes;0;1;0;0;1;1;0;1;1;0;26196;0;1;0;0;0;0;0;1
71854;603;3;3;36;2;30;801;Yes;0;1;0;0;1;1;0;1;1;0;26196;1;1;0;0;0;0;0;1
71865;603;4;4;25;2;80;201;Yes;0;1;0;0;1;1;0;1;1;0;15661;1;1;0;0;0;0;0;1
71880;603;5;3;30;3;70;601;Yes;0;1;0;0;1;1;0;1;1;0;11670;1;1;0;0;0;0;0;1
71890;603;6;4;25;3;55;601;Yes;0;1;0;0;1;1;0;1;2;0;21616;1;1;0;0;0;0;0;1
71956;603;9;4;16;3;60;1001;Yes;0;0;0;0;1;1;0;0;1;0;16235;1;1;0;0;0;0;0;1
71972;604;1;1;32;3;55;301;Yes;0;1;0;0;1;1;0;0;1;0;14873;1;0;0;0;0;0;0;1
71974;604;11;1;44;2;45;101;Yes;0;0;0;0;1;0;0;0;1;0;6422;0;0;0;0;0;0;0;1
71975;604;2;2;42;2;45;101;Yes;0;0;0;0;1;0;0;0;0;0;13566;0;0;0;0;0;0;0;1
71979;604;3;7;32;3;54;151;Yes;0;0;0;0;1;0;0;0;1;0;39881;0;0;0;0;0;0;0;1
71984;604;3;7;32;3;54;151;Yes;0;0;0;0;1;0;0;0;1;0;39881;0;0;0;0;0;0;0;1
72030;604;4;5;38;3;45;201;Yes;0;1;0;0;1;1;0;1;1;0;25685;0;0;0;0;0;0;0;1
72032;604;4;5;38;3;45;201;Yes;0;1;0;0;1;1;0;1;1;0;25685;1;0;0;0;0;0;0;1
72058;604;6;2;52;3;60;151;Yes;0;0;0;0;1;0;0;0;1;0;19466;0;0;0;0;0;0;0;1
72063;604;7;3;78;2;45;201;Yes;0;0;0;0;1;0;0;0;1;0;8413;1;0;0;0;0;0;0;1
72070;604;8;6;43;2;52;851;Yes;0;0;0;0;1;1;0;1;1;0;40852;0;0;0;0;0;0;0;1
72072;604;8;6;43;2;52;851;Yes;0;0;0;0;1;1;0;1;1;0;40852;1;0;0;0;0;0;0;1
72074;604;8;6;43;2;52;851;Yes;0;0;0;0;1;1;0;1;1;0;40852;0;0;0;0;0;0;0;1
72107;605;1;2;33;2;48;121;Yes;0;0;0;0;1;0;0;0;1;0;22892;0;0;0;0;0;0;0;1
72111;605;10;1;70;2;40;151;Yes;0;0;0;0;1;0;0;0;0;0;14289;0;0;0;0;0;0;0;1
72112;605;11;1;34;2;45;101;Yes;0;0;0;0;1;0;0;0;1;0;7549;0;0;0;0;0;0;0;1
72113;605;2;2;50;2;45;151;Yes;0;0;0;0;1;0;0;0;0;0;15640;0;0;0;0;0;0;0;1
72117;605;3;2;49;3;50;101;Yes;0;0;0;0;1;0;0;0;0;0;13057;0;0;0;0;0;0;0;1
72121;605;4;1;41;2;42;101;Yes;0;0;0;0;1;0;0;0;1;0;3557;0;0;0;0;0;0;0;1
72122;605;5;2;49;2;45;151;Yes;0;0;0;0;1;0;0;0;0;0;22645;0;0;0;0;0;0;0;1
72126;605;6;2;44;3;54;121;Yes;0;0;0;0;0;0;0;0;1;0;25770;1;0;0;0;0;0;0;1
72127;605;6;2;44;3;54;121;Yes;0;0;0;0;0;0;0;0;1;0;25770;0;0;0;0;0;0;0;1
72130;605;7;4;39;3;54;151;Yes;0;0;0;0;1;0;0;0;1;0;33523;1;0;0;0;0;0;0;1
72131;605;7;4;39;3;54;151;Yes;0;0;0;0;1;0;0;0;1;0;33523;0;0;0;0;0;0;0;1
72146;605;8;1;39;2;42;101;Yes;0;0;0;0;1;0;0;0;0;0;12593;0;0;0;0;0;0;0;1
72147;605;9;2;35;2;43;121;Yes;0;0;0;0;1;0;0;1;1;0;17964;0;0;0;0;0;0;0;1
72148;605;9;2;35;2;43;121;Yes;0;0;0;0;1;0;0;1;1;0;17964;1;0;0;0;0;0;0;1
72151;606;1;5;20;6;150;4001;Yes;1;1;0;0;1;1;0;1;1;0;25373;0;0;0;0;0;0;0;1
72178;606;10;4;5;7;120;501;Yes;0;1;0;0;1;1;0;1;2;0;14981;0;0;0;0;0;0;0;1
72192;606;11;6;14;10;250;1801;Yes;0;1;0;0;2;1;0;1;2;0;52666;1;0;0;0;0;0;0;1
72196;606;11;6;14;10;250;1801;Yes;0;1;0;0;2;1;0;1;2;0;52666;0;0;0;0;0;0;0;1
72197;606;11;6;14;10;250;1801;Yes;0;1;0;0;2;1;0;1;2;0;52666;0;0;0;0;0;0;0;1
72228;606;2;4;12;6;140;701;Yes;0;1;0;0;2;1;0;1;2;0;37667;1;0;0;0;0;0;0;1
72244;606;3;2;54;3;52;601;Yes;0;1;0;0;1;1;0;1;1;0;24656;0;0;0;0;0;0;0;1
72248;606;4;1;44;2;45;501;Yes;0;0;0;0;1;1;0;0;1;0;26916;0;0;0;0;0;0;0;1
72249;606;5;5;22;4;80;401;Yes;0;1;0;0;1;1;0;1;1;0;19071;0;0;0;0;0;0;0;1
72250;606;5;5;22;4;80;401;Yes;0;1;0;0;1;1;0;1;1;0;19071;1;0;0;0;0;0;0;1
72274;606;6;2;34;3;60;251;Yes;0;0;0;0;1;1;0;0;1;0;16029;0;0;0;0;0;0;0;1
72278;606;7;6;16;7;120;1001;Yes;0;0;0;0;1;1;0;0;1;0;18198;0;0;0;0;0;0;0;1
72314;606;8;5;20;6;120;251;Yes;0;0;0;0;1;1;0;0;1;0;18441;0;0;0;0;0;0;0;1
72316;606;8;5;20;6;120;251;Yes;0;0;0;0;1;1;0;0;1;0;18441;0;0;0;0;0;0;0;1
72342;606;9;4;14;6;120;601;Yes;0;0;0;0;1;1;0;1;1;0;2329;0;0;0;0;0;0;0;1
72355;607;1;2;36;2;48;151;Yes;0;0;0;0;1;0;0;0;1;0;9796;0;0;0;0;0;0;0;1
72360;607;10;4;24;3;70;251;Yes;0;0;0;0;1;1;0;1;1;0;21425;1;0;0;0;0;0;0;1
72362;607;10;4;24;3;70;251;Yes;0;0;0;0;1;1;0;1;1;0;21425;0;0;0;0;0;0;0;1
72376;607;11;2;32;2;40;151;Yes;0;0;0;0;1;0;0;0;1;0;10286;1;0;0;0;0;0;0;1
72379;607;2;2;42;2;50;801;Yes;0;0;0;0;1;1;0;1;1;0;9467;1;0;0;0;0;0;0;1
72383;607;3;3;30;3;58;251;Yes;0;0;0;0;1;1;0;0;1;0;21028;1;0;0;0;0;0;0;1
72384;607;3;3;30;3;58;251;Yes;0;0;0;0;1;1;0;0;1;0;21028;0;0;0;0;0;0;0;1
72393;607;4;7;24;3;60;301;Yes;0;0;0;0;1;1;0;0;2;0;35049;1;0;0;0;0;0;0;1
72394;607;4;7;24;3;60;301;Yes;0;0;0;0;1;1;0;0;2;0;35049;0;0;0;0;0;0;0;1
72441;607;5;3;24;2;54;281;Yes;0;0;0;0;1;1;0;0;1;0;20838;1;0;0;0;0;0;0;1
72442;607;5;3;24;2;54;281;Yes;0;0;0;0;1;1;0;0;1;0;20838;0;0;0;0;0;0;0;1
72450;607;6;3;31;3;55;201;Yes;0;0;0;0;1;1;0;0;1;0;18865;0;0;0;0;0;0;0;1
72459;607;7;1;34;3;52;101;Yes;0;0;0;0;1;1;0;0;1;0;10786;0;0;0;0;0;0;0;1
72460;607;8;1;39;2;46;151;Yes;0;0;0;0;1;0;0;0;1;0;10290;0;0;0;0;0;0;0;1
72461;607;9;4;39;4;70;301;Yes;0;0;0;0;0;1;0;0;1;0;18961;1;0;0;0;0;0;0;1
72480;608;10;6;22;2;60;801;Yes;0;1;0;0;1;1;0;1;1;0;70656;1;0;0;0;0;0;0;1
72483;608;10;6;22;2;60;801;Yes;0;1;0;0;1;1;0;1;1;0;70656;0;0;0;0;0;0;0;1
72518;608;2;5;77;2;50;1001;Yes;0;0;0;0;1;1;0;1;1;0;82137;1;0;0;0;0;0;0;1
72522;608;2;5;77;2;50;1001;Yes;0;0;0;0;1;1;0;1;1;0;82137;0;0;0;0;0;0;0;1
72544;608;3;5;52;1;34;701;Yes;0;0;0;0;0;1;0;0;0;0;19498;1;0;0;0;0;0;0;1
72568;608;4;3;52;3;50;101;Yes;0;0;0;0;1;1;0;0;1;0;14961;1;0;0;0;0;0;0;1
72570;608;4;3;52;3;50;101;Yes;0;0;0;0;1;1;0;0;1;0;14961;0;0;0;0;0;0;0;1
72582;608;6;3;23;2;54;1301;Yes;0;1;0;1;1;1;0;1;1;0;11531;1;0;0;0;0;0;0;1
72590;608;7;4;45;3;100;1001;Yes;0;1;0;0;1;1;0;1;1;0;60731;1;0;0;0;0;0;0;1
72593;608;7;4;45;3;100;1001;Yes;0;1;0;0;1;1;0;1;1;0;60731;0;0;0;0;0;0;0;1
72607;608;8;3;34;2;60;1001;Yes;0;0;0;0;0;1;0;0;1;0;44060;0;0;0;0;0;0;0;1
72615;608;9;3;67;3;80;801;Yes;0;1;0;0;1;0;0;1;1;0;53724;0;0;0;0;0;0;0;1
72617;608;9;3;67;3;80;801;Yes;0;1;0;0;1;0;0;1;1;0;53724;1;0;0;0;0;0;0;1
72626;609;10;6;22;3;80;601;Yes;0;1;0;0;1;1;0;1;1;0;25497;1;0;0;0;0;0;0;1
72662;609;11;5;24;2;58;1501;Yes;0;1;0;0;1;1;0;1;1;0;48375;1;0;0;0;0;0;0;1
72688;609;2;6;14;4;80;601;Yes;0;1;0;0;1;1;0;1;1;0;3920;0;0;0;0;0;0;0;1
72723;609;3;6;20;2;71;1701;Yes;0;1;0;0;1;1;0;1;1;0;20906;0;0;0;0;0;0;0;1
72727;609;3;6;20;2;71;1701;Yes;0;1;0;0;1;1;0;1;1;0;20906;0;0;0;0;0;0;0;1
72758;609;4;3;14;2;54;501;Yes;0;0;0;0;1;0;0;0;1;0;8727;0;0;0;0;0;0;0;1
72767;609;5;4;17;3;81;901;Yes;0;1;0;0;1;1;0;1;1;0;8762;1;0;0;0;0;0;0;1
72784;609;6;4;15;3;50;1201;Yes;0;1;0;0;1;1;0;1;1;0;10370;0;0;0;0;0;0;0;1
72786;609;6;4;15;3;50;1201;Yes;0;1;0;0;1;1;0;1;1;0;10370;1;0;0;0;0;0;0;1
72799;609;7;1;13;2;45;401;Yes;0;0;0;0;1;0;0;1;1;0;5975;1;0;0;0;0;0;0;1
72801;609;8;4;6;2;55;651;Yes;0;0;0;0;1;1;0;1;1;0;7112;1;0;0;0;0;0;0;1
72832;61;10;3;28;3;54;801;Yes;0;1;1;1;0;0;0;1;2;1;36999;1;1;0;0;0;0;0;1
72843;61;11;3;29;2;39;801;Yes;0;1;0;0;0;0;0;1;2;0;23463;0;1;0;0;0;0;0;1
72851;61;2;2;30;2;58;801;Yes;0;1;0;0;1;0;0;1;1;0;29719;1;1;0;0;0;0;0;1
72854;61;3;3;29;3;60;701;Yes;0;1;1;0;1;0;0;1;1;0;44856;1;1;0;0;0;0;0;1
72864;61;4;2;32;2;58;801;Yes;0;1;0;0;1;1;0;1;1;0;20493;1;1;0;0;0;0;0;1
72867;61;5;1;29;2;50;601;Yes;0;1;0;1;0;0;0;1;1;0;9717;0;1;0;0;0;0;0;1
72868;61;7;1;32;2;60;801;Yes;0;1;0;0;1;0;0;1;1;0;29757;1;1;0;0;0;0;0;1
